,datetime,ghi,gti,power
25563,2018-06-24 06:45:00,,,1.15
25564,2018-06-24 07:00:00,,,2.54
25565,2018-06-24 07:15:00,,,2.79
25566,2018-06-24 07:30:00,,,2.7
25567,2018-06-24 07:45:00,,,3.62
25568,2018-06-24 08:00:00,,,4.69
25569,2018-06-24 08:15:00,,,6.09
25570,2018-06-24 08:30:00,,,6.96
25571,2018-06-24 08:45:00,,,7.68
25572,2018-06-24 09:00:00,,,8.43
25573,2018-06-24 09:15:00,,,9.21
25574,2018-06-24 09:30:00,,,9.94
25575,2018-06-24 09:45:00,,,10.66
25576,2018-06-24 10:00:00,,,11.28
25577,2018-06-24 10:15:00,,,11.84
25578,2018-06-24 10:30:00,,,12.34
25579,2018-06-24 10:45:00,,,12.83
25580,2018-06-24 11:00:00,,,13.08
25581,2018-06-24 11:15:00,,,13.43
25582,2018-06-24 11:30:00,,,13.6
25583,2018-06-24 11:45:00,,,13.98
25584,2018-06-24 12:00:00,,,13.79
25585,2018-06-24 12:15:00,,,13.88
25586,2018-06-24 12:30:00,,,12.87
25587,2018-06-24 12:45:00,,,14.4
25588,2018-06-24 13:00:00,,,11.49
25589,2018-06-24 13:15:00,,,14.16
25590,2018-06-24 13:30:00,,,12.9
25591,2018-06-24 13:45:00,,,4.82
25592,2018-06-24 14:00:00,,,9.26
25593,2018-06-24 14:15:00,,,12.0
25594,2018-06-24 14:30:00,,,9.36
25595,2018-06-24 14:45:00,,,12.41
25596,2018-06-24 15:00:00,,,11.46
25597,2018-06-24 15:15:00,,,6.43
25598,2018-06-24 15:30:00,,,7.08
25599,2018-06-24 15:45:00,,,4.21
25600,2018-06-24 16:00:00,,,3.7
25601,2018-06-24 16:15:00,,,4.46
25602,2018-06-24 16:30:00,,,2.51
25603,2018-06-24 16:45:00,,,2.69
25604,2018-06-24 17:00:00,,,3.47
25605,2018-06-24 17:15:00,,,4.27
25606,2018-06-24 17:30:00,,,2.46
25607,2018-06-24 17:45:00,,,0.98
25608,2018-06-24 18:00:00,0.0,0.0,0.0
25609,2018-06-24 18:15:00,0.0,0.0,0.0
25610,2018-06-24 18:30:00,0.0,0.0,0.0
25611,2018-06-24 18:45:00,0.0,0.0,0.0
25612,2018-06-24 19:00:00,0.0,0.0,0.0
25613,2018-06-24 19:15:00,0.0,0.0,0.0
25614,2018-06-24 19:30:00,0.0,0.0,0.0
25615,2018-06-24 19:45:00,0.0,0.0,0.0
25616,2018-06-24 20:00:00,0.0,0.0,0.0
25617,2018-06-24 20:15:00,0.0,0.0,0.0
25618,2018-06-24 20:30:00,0.0,0.0,0.0
25619,2018-06-24 20:45:00,0.0,0.0,0.0
25620,2018-06-24 21:00:00,0.0,0.0,0.0
25621,2018-06-24 21:15:00,0.0,0.0,0.0
25622,2018-06-24 21:30:00,0.0,0.0,0.0
25623,2018-06-24 21:45:00,0.0,0.0,0.0
25624,2018-06-24 22:00:00,0.0,0.0,0.0
25625,2018-06-24 22:15:00,0.0,0.0,0.0
25626,2018-06-24 22:30:00,0.0,0.0,0.0
25627,2018-06-24 22:45:00,0.0,0.0,0.0
25628,2018-06-24 23:00:00,0.0,0.0,0.0
25629,2018-06-24 23:15:00,0.0,0.0,0.0
25630,2018-06-24 23:30:00,0.0,0.0,0.0
25631,2018-06-24 23:45:00,0.0,0.0,0.0
25632,2018-06-25 00:00:00,0.0,0.0,0.0
25633,2018-06-25 00:15:00,0.0,0.0,0.0
25634,2018-06-25 00:30:00,0.0,0.0,0.0
25635,2018-06-25 00:45:00,0.0,0.0,0.0
25636,2018-06-25 01:00:00,0.0,0.0,0.0
25637,2018-06-25 01:15:00,0.0,0.0,0.0
25638,2018-06-25 01:30:00,0.0,0.0,0.0
25639,2018-06-25 01:45:00,0.0,0.0,0.0
25640,2018-06-25 02:00:00,0.0,0.0,0.0
25641,2018-06-25 02:15:00,0.0,0.0,0.0
25642,2018-06-25 02:30:00,0.0,0.0,0.0
25643,2018-06-25 02:45:00,0.0,0.0,0.0
25644,2018-06-25 03:00:00,0.0,0.0,0.0
25645,2018-06-25 03:15:00,0.0,0.0,0.0
25646,2018-06-25 03:30:00,0.0,0.0,0.0
25647,2018-06-25 03:45:00,0.0,0.0,0.0
25648,2018-06-25 04:00:00,0.0,0.0,0.0
25649,2018-06-25 04:15:00,0.0,0.0,0.0
25650,2018-06-25 04:30:00,0.0,0.0,0.0
25651,2018-06-25 04:45:00,0.0,0.0,0.0
25652,2018-06-25 05:00:00,0.0,0.0,0.0
25653,2018-06-25 05:15:00,0.0,0.0,0.0
25654,2018-06-25 05:30:00,0.0,0.0,0.0
25655,2018-06-25 05:45:00,0.0,0.0,0.0
25656,2018-06-25 06:00:00,,,0.43
25657,2018-06-25 06:15:00,,,0.76
25658,2018-06-25 06:30:00,,,1.24
25659,2018-06-25 06:45:00,,,1.63
25660,2018-06-25 07:00:00,,,2.31
25661,2018-06-25 07:15:00,,,3.62
25662,2018-06-25 07:30:00,,,4.59
25663,2018-06-25 07:45:00,,,4.83
25664,2018-06-25 08:00:00,,,5.36
25665,2018-06-25 08:15:00,,,5.45
25666,2018-06-25 08:30:00,,,6.11
25667,2018-06-25 08:45:00,,,7.95
25668,2018-06-25 09:00:00,,,8.9
25669,2018-06-25 09:15:00,,,9.68
25670,2018-06-25 09:30:00,,,10.11
25671,2018-06-25 09:45:00,,,10.69
25672,2018-06-25 10:00:00,,,11.5
25673,2018-06-25 10:15:00,,,11.25
25674,2018-06-25 10:30:00,,,10.79
25675,2018-06-25 10:45:00,,,11.61
25676,2018-06-25 11:00:00,,,11.31
25677,2018-06-25 11:15:00,,,10.71
25678,2018-06-25 11:30:00,,,11.3
25679,2018-06-25 11:45:00,,,13.35
25680,2018-06-25 12:00:00,,,13.04
25681,2018-06-25 12:15:00,,,13.61
25682,2018-06-25 12:30:00,,,13.81
25683,2018-06-25 12:45:00,,,13.95
25684,2018-06-25 13:00:00,,,13.68
25685,2018-06-25 13:15:00,,,13.42
25686,2018-06-25 13:30:00,,,11.74
25687,2018-06-25 13:45:00,,,4.21
25688,2018-06-25 14:00:00,,,8.39
25689,2018-06-25 14:15:00,,,11.83
25690,2018-06-25 14:30:00,,,12.55
25691,2018-06-25 14:45:00,,,8.18
25692,2018-06-25 15:00:00,,,8.76
25693,2018-06-25 15:15:00,,,8.56
25694,2018-06-25 15:30:00,,,4.35
25695,2018-06-25 15:45:00,,,3.12
25696,2018-06-25 16:00:00,,,1.77
25697,2018-06-25 16:15:00,,,1.9
25698,2018-06-25 16:30:00,,,2.3
25699,2018-06-25 16:45:00,,,1.3
25700,2018-06-25 17:00:00,,,1.01
25701,2018-06-25 17:15:00,,,1.64
25702,2018-06-25 17:30:00,,,2.31
25703,2018-06-25 17:45:00,,,2.03
25704,2018-06-25 18:00:00,0.0,0.0,0.0
25705,2018-06-25 18:15:00,0.0,0.0,0.0
25706,2018-06-25 18:30:00,0.0,0.0,0.0
25707,2018-06-25 18:45:00,0.0,0.0,0.0
25708,2018-06-25 19:00:00,0.0,0.0,0.0
25709,2018-06-25 19:15:00,0.0,0.0,0.0
25710,2018-06-25 19:30:00,0.0,0.0,0.0
25711,2018-06-25 19:45:00,0.0,0.0,0.0
25712,2018-06-25 20:00:00,0.0,0.0,0.0
25713,2018-06-25 20:15:00,0.0,0.0,0.0
25714,2018-06-25 20:30:00,0.0,0.0,0.0
25715,2018-06-25 20:45:00,0.0,0.0,0.0
25716,2018-06-25 21:00:00,0.0,0.0,0.0
25717,2018-06-25 21:15:00,0.0,0.0,0.0
25718,2018-06-25 21:30:00,0.0,0.0,0.0
25719,2018-06-25 21:45:00,0.0,0.0,0.0
25720,2018-06-25 22:00:00,0.0,0.0,0.0
25721,2018-06-25 22:15:00,0.0,0.0,0.0
25722,2018-06-25 22:30:00,0.0,0.0,0.0
25723,2018-06-25 22:45:00,0.0,0.0,0.0
25724,2018-06-25 23:00:00,0.0,0.0,0.0
25725,2018-06-25 23:15:00,0.0,0.0,0.0
25726,2018-06-25 23:30:00,0.0,0.0,0.0
25727,2018-06-25 23:45:00,0.0,0.0,0.0
25728,2018-06-26 00:00:00,0.0,0.0,0.0
25729,2018-06-26 00:15:00,0.0,0.0,0.0
25730,2018-06-26 00:30:00,0.0,0.0,0.0
25731,2018-06-26 00:45:00,0.0,0.0,0.0
25732,2018-06-26 01:00:00,0.0,0.0,0.0
25733,2018-06-26 01:15:00,0.0,0.0,0.0
25734,2018-06-26 01:30:00,0.0,0.0,0.0
25735,2018-06-26 01:45:00,0.0,0.0,0.0
25736,2018-06-26 02:00:00,0.0,0.0,0.0
25737,2018-06-26 02:15:00,0.0,0.0,0.0
25738,2018-06-26 02:30:00,0.0,0.0,0.0
25739,2018-06-26 02:45:00,0.0,0.0,0.0
25740,2018-06-26 03:00:00,0.0,0.0,0.0
25741,2018-06-26 03:15:00,0.0,0.0,0.0
25742,2018-06-26 03:30:00,0.0,0.0,0.0
25743,2018-06-26 03:45:00,0.0,0.0,0.0
25744,2018-06-26 04:00:00,0.0,0.0,0.0
25745,2018-06-26 04:15:00,0.0,0.0,0.0
25746,2018-06-26 04:30:00,0.0,0.0,0.0
25747,2018-06-26 04:45:00,0.0,0.0,0.0
25748,2018-06-26 05:00:00,0.0,0.0,0.0
25749,2018-06-26 05:15:00,0.0,0.0,0.0
25750,2018-06-26 05:30:00,0.0,0.0,0.0
25751,2018-06-26 05:45:00,0.0,0.0,0.0
25752,2018-06-26 06:00:00,,,0.29
25753,2018-06-26 06:15:00,,,0.44
25754,2018-06-26 06:30:00,,,0.7
25755,2018-06-26 06:45:00,,,1.19
25756,2018-06-26 07:00:00,,,2.12
25757,2018-06-26 07:15:00,,,3.14
25758,2018-06-26 07:30:00,,,3.88
25759,2018-06-26 07:45:00,,,5.2
25760,2018-06-26 08:00:00,,,5.73
25761,2018-06-26 08:15:00,,,5.66
25762,2018-06-26 08:30:00,,,4.32
25763,2018-06-26 08:45:00,,,4.39
25764,2018-06-26 09:00:00,,,6.16
25765,2018-06-26 09:15:00,,,7.42
25766,2018-06-26 09:30:00,,,6.63
25767,2018-06-26 09:45:00,,,5.12
25768,2018-06-26 10:00:00,,,3.75
25769,2018-06-26 10:15:00,,,8.61
25770,2018-06-26 10:30:00,,,5.22
25771,2018-06-26 10:45:00,,,6.59
25772,2018-06-26 11:00:00,,,9.7
25773,2018-06-26 11:15:00,,,0.67
25774,2018-06-26 11:30:00,,,13.88
25775,2018-06-26 11:45:00,,,13.62
25776,2018-06-26 12:00:00,,,14.37
25777,2018-06-26 12:15:00,,,11.76
25778,2018-06-26 12:30:00,,,12.32
25779,2018-06-26 12:45:00,,,15.85
25780,2018-06-26 13:00:00,,,15.08
25781,2018-06-26 13:15:00,,,14.65
25782,2018-06-26 13:30:00,,,13.88
25783,2018-06-26 13:45:00,,,0.98
25784,2018-06-26 14:00:00,,,5.84
25785,2018-06-26 14:15:00,,,1.1
25786,2018-06-26 14:30:00,,,0.21
25787,2018-06-26 14:45:00,,,0.09
25788,2018-06-26 15:00:00,,,0.09
25789,2018-06-26 15:15:00,,,0.21
25790,2018-06-26 15:30:00,,,0.54
25791,2018-06-26 15:45:00,,,0.65
25792,2018-06-26 16:00:00,,,0.51
25793,2018-06-26 16:15:00,,,0.55
25794,2018-06-26 16:30:00,,,0.75
25795,2018-06-26 16:45:00,,,0.67
25796,2018-06-26 17:00:00,,,0.5
25797,2018-06-26 17:15:00,,,0.33
25798,2018-06-26 17:30:00,,,0.24
25799,2018-06-26 17:45:00,,,0.22
25800,2018-06-26 18:00:00,0.0,0.0,0.0
25801,2018-06-26 18:15:00,0.0,0.0,0.0
25802,2018-06-26 18:30:00,0.0,0.0,0.0
25803,2018-06-26 18:45:00,0.0,0.0,0.0
25804,2018-06-26 19:00:00,0.0,0.0,0.0
25805,2018-06-26 19:15:00,0.0,0.0,0.0
25806,2018-06-26 19:30:00,0.0,0.0,0.0
25807,2018-06-26 19:45:00,0.0,0.0,0.0
25808,2018-06-26 20:00:00,0.0,0.0,0.0
25809,2018-06-26 20:15:00,0.0,0.0,0.0
25810,2018-06-26 20:30:00,0.0,0.0,0.0
25811,2018-06-26 20:45:00,0.0,0.0,0.0
25812,2018-06-26 21:00:00,0.0,0.0,0.0
25813,2018-06-26 21:15:00,0.0,0.0,0.0
25814,2018-06-26 21:30:00,0.0,0.0,0.0
25815,2018-06-26 21:45:00,0.0,0.0,0.0
25816,2018-06-26 22:00:00,0.0,0.0,0.0
25817,2018-06-26 22:15:00,0.0,0.0,0.0
25818,2018-06-26 22:30:00,0.0,0.0,0.0
25819,2018-06-26 22:45:00,0.0,0.0,0.0
25820,2018-06-26 23:00:00,0.0,0.0,0.0
25821,2018-06-26 23:15:00,0.0,0.0,0.0
25822,2018-06-26 23:30:00,0.0,0.0,0.0
25823,2018-06-26 23:45:00,0.0,0.0,0.0
25824,2018-06-27 00:00:00,0.0,0.0,0.0
25825,2018-06-27 00:15:00,0.0,0.0,0.0
25826,2018-06-27 00:30:00,0.0,0.0,0.0
25827,2018-06-27 00:45:00,0.0,0.0,0.0
25828,2018-06-27 01:00:00,0.0,0.0,0.0
25829,2018-06-27 01:15:00,0.0,0.0,0.0
25830,2018-06-27 01:30:00,0.0,0.0,0.0
25831,2018-06-27 01:45:00,0.0,0.0,0.0
25832,2018-06-27 02:00:00,0.0,0.0,0.0
25833,2018-06-27 02:15:00,0.0,0.0,0.0
25834,2018-06-27 02:30:00,0.0,0.0,0.0
25835,2018-06-27 02:45:00,0.0,0.0,0.0
25836,2018-06-27 03:00:00,0.0,0.0,0.0
25837,2018-06-27 03:15:00,0.0,0.0,0.0
25838,2018-06-27 03:30:00,0.0,0.0,0.0
25839,2018-06-27 03:45:00,0.0,0.0,0.0
25840,2018-06-27 04:00:00,0.0,0.0,0.0
25841,2018-06-27 04:15:00,0.0,0.0,0.0
25842,2018-06-27 04:30:00,0.0,0.0,0.0
25843,2018-06-27 04:45:00,0.0,0.0,0.0
25844,2018-06-27 05:00:00,0.0,0.0,0.0
25845,2018-06-27 05:15:00,0.0,0.0,0.0
25846,2018-06-27 05:30:00,0.0,0.0,0.0
25847,2018-06-27 05:45:00,0.0,0.0,0.0
25848,2018-06-27 06:00:00,,,0.18
25849,2018-06-27 06:15:00,,,0.54
25850,2018-06-27 06:30:00,,,0.44
25851,2018-06-27 06:45:00,,,0.43
25852,2018-06-27 07:00:00,,,0.72
25853,2018-06-27 07:15:00,,,0.54
25854,2018-06-27 07:30:00,,,0.48
25855,2018-06-27 07:45:00,,,0.86
25856,2018-06-27 08:00:00,,,1.03
25857,2018-06-27 08:15:00,,,0.31
25858,2018-06-27 08:30:00,,,0.23
25859,2018-06-27 08:45:00,,,0.32
25860,2018-06-27 09:00:00,,,0.95
25861,2018-06-27 09:15:00,,,2.78
25862,2018-06-27 09:30:00,,,3.69
25863,2018-06-27 09:45:00,,,6.78
25864,2018-06-27 10:00:00,,,4.99
25865,2018-06-27 10:15:00,,,5.14
25866,2018-06-27 10:30:00,,,5.26
25867,2018-06-27 10:45:00,,,6.02
25868,2018-06-27 11:00:00,,,4.17
25869,2018-06-27 11:15:00,,,4.88
25870,2018-06-27 11:30:00,,,3.1
25871,2018-06-27 11:45:00,,,3.28
25872,2018-06-27 12:00:00,,,7.87
25873,2018-06-27 12:15:00,,,10.89
25874,2018-06-27 12:30:00,,,9.76
25875,2018-06-27 12:45:00,,,8.6
25876,2018-06-27 13:00:00,,,6.93
25877,2018-06-27 13:15:00,,,2.07
25878,2018-06-27 13:30:00,,,0.17
25879,2018-06-27 13:45:00,,,1.12
25880,2018-06-27 14:00:00,,,1.17
25881,2018-06-27 14:15:00,,,3.31
25882,2018-06-27 14:30:00,,,6.31
25883,2018-06-27 14:45:00,,,3.75
25884,2018-06-27 15:00:00,,,2.96
25885,2018-06-27 15:15:00,,,3.71
25886,2018-06-27 15:30:00,,,2.25
25887,2018-06-27 15:45:00,,,1.17
25888,2018-06-27 16:00:00,,,0.47
25889,2018-06-27 16:15:00,,,0.0
25890,2018-06-27 16:30:00,,,0.0
25891,2018-06-27 16:45:00,,,0.0
25892,2018-06-27 17:00:00,,,0.0
25893,2018-06-27 17:15:00,,,0.04
25894,2018-06-27 17:30:00,,,0.17
25895,2018-06-27 17:45:00,,,0.26
25896,2018-06-27 18:00:00,0.0,0.0,0.0
25897,2018-06-27 18:15:00,0.0,0.0,0.0
25898,2018-06-27 18:30:00,0.0,0.0,0.0
25899,2018-06-27 18:45:00,0.0,0.0,0.0
25900,2018-06-27 19:00:00,0.0,0.0,0.0
25901,2018-06-27 19:15:00,0.0,0.0,0.0
25902,2018-06-27 19:30:00,0.0,0.0,0.0
25903,2018-06-27 19:45:00,0.0,0.0,0.0
25904,2018-06-27 20:00:00,0.0,0.0,0.0
25905,2018-06-27 20:15:00,0.0,0.0,0.0
25906,2018-06-27 20:30:00,0.0,0.0,0.0
25907,2018-06-27 20:45:00,0.0,0.0,0.0
25908,2018-06-27 21:00:00,0.0,0.0,0.0
25909,2018-06-27 21:15:00,0.0,0.0,0.0
25910,2018-06-27 21:30:00,0.0,0.0,0.0
25911,2018-06-27 21:45:00,0.0,0.0,0.0
25912,2018-06-27 22:00:00,0.0,0.0,0.0
25913,2018-06-27 22:15:00,0.0,0.0,0.0
25914,2018-06-27 22:30:00,0.0,0.0,0.0
25915,2018-06-27 22:45:00,0.0,0.0,0.0
25916,2018-06-27 23:00:00,0.0,0.0,0.0
25917,2018-06-27 23:15:00,0.0,0.0,0.0
25918,2018-06-27 23:30:00,0.0,0.0,0.0
25919,2018-06-27 23:45:00,0.0,0.0,0.0
25920,2018-06-28 00:00:00,0.0,0.0,0.0
25921,2018-06-28 00:15:00,0.0,0.0,0.0
25922,2018-06-28 00:30:00,0.0,0.0,0.0
25923,2018-06-28 00:45:00,0.0,0.0,0.0
25924,2018-06-28 01:00:00,0.0,0.0,0.0
25925,2018-06-28 01:15:00,0.0,0.0,0.0
25926,2018-06-28 01:30:00,0.0,0.0,0.0
25927,2018-06-28 01:45:00,0.0,0.0,0.0
25928,2018-06-28 02:00:00,0.0,0.0,0.0
25929,2018-06-28 02:15:00,0.0,0.0,0.0
25930,2018-06-28 02:30:00,0.0,0.0,0.0
25931,2018-06-28 02:45:00,0.0,0.0,0.0
25932,2018-06-28 03:00:00,0.0,0.0,0.0
25933,2018-06-28 03:15:00,0.0,0.0,0.0
25934,2018-06-28 03:30:00,0.0,0.0,0.0
25935,2018-06-28 03:45:00,0.0,0.0,0.0
25936,2018-06-28 04:00:00,0.0,0.0,0.0
25937,2018-06-28 04:15:00,0.0,0.0,0.0
25938,2018-06-28 04:30:00,0.0,0.0,0.0
25939,2018-06-28 04:45:00,0.0,0.0,0.0
25940,2018-06-28 05:00:00,0.0,0.0,0.0
25941,2018-06-28 05:15:00,0.0,0.0,0.0
25942,2018-06-28 05:30:00,0.0,0.0,0.0
25943,2018-06-28 05:45:00,0.0,0.0,0.0
25944,2018-06-28 06:00:00,,,0.2
25945,2018-06-28 06:15:00,,,0.33
25946,2018-06-28 06:30:00,,,0.48
25947,2018-06-28 06:45:00,,,0.58
25948,2018-06-28 07:00:00,,,0.87
25949,2018-06-28 07:15:00,,,1.01
25950,2018-06-28 07:30:00,,,0.21
25951,2018-06-28 07:45:00,,,0.29
25952,2018-06-28 08:00:00,,,0.34
25953,2018-06-28 08:15:00,,,0.42
25954,2018-06-28 08:30:00,,,1.14
25955,2018-06-28 08:45:00,,,2.72
25956,2018-06-28 09:00:00,,,2.0
25957,2018-06-28 09:15:00,,,0.45
25958,2018-06-28 09:30:00,,,0.32
25959,2018-06-28 09:45:00,,,0.21
25960,2018-06-28 10:00:00,,,0.46
25961,2018-06-28 10:15:00,,,0.48
25962,2018-06-28 10:30:00,,,0.96
25963,2018-06-28 10:45:00,,,2.38
25964,2018-06-28 11:00:00,,,4.46
25965,2018-06-28 11:15:00,,,2.39
25966,2018-06-28 11:30:00,,,7.97
25967,2018-06-28 11:45:00,,,14.29
25968,2018-06-28 12:00:00,,,10.23
25969,2018-06-28 12:15:00,,,5.82
25970,2018-06-28 12:30:00,,,11.91
25971,2018-06-28 12:45:00,,,2.39
25972,2018-06-28 13:00:00,,,1.61
25973,2018-06-28 13:15:00,,,2.08
25974,2018-06-28 13:30:00,,,2.63
25975,2018-06-28 13:45:00,,,1.49
25976,2018-06-28 14:00:00,,,3.47
25977,2018-06-28 14:15:00,,,3.34
25978,2018-06-28 14:30:00,,,3.7
25979,2018-06-28 14:45:00,,,2.89
25980,2018-06-28 15:00:00,,,1.51
25981,2018-06-28 15:15:00,,,0.63
25982,2018-06-28 15:30:00,,,0.54
25983,2018-06-28 15:45:00,,,0.56
25984,2018-06-28 16:00:00,,,1.31
25985,2018-06-28 16:15:00,,,1.67
25986,2018-06-28 16:30:00,,,1.78
25987,2018-06-28 16:45:00,,,2.11
25988,2018-06-28 17:00:00,,,1.61
25989,2018-06-28 17:15:00,,,0.76
25990,2018-06-28 17:30:00,,,1.22
25991,2018-06-28 17:45:00,,,0.39
25992,2018-06-28 18:00:00,0.0,0.0,0.0
25993,2018-06-28 18:15:00,0.0,0.0,0.0
25994,2018-06-28 18:30:00,0.0,0.0,0.0
25995,2018-06-28 18:45:00,0.0,0.0,0.0
25996,2018-06-28 19:00:00,0.0,0.0,0.0
25997,2018-06-28 19:15:00,0.0,0.0,0.0
25998,2018-06-28 19:30:00,0.0,0.0,0.0
25999,2018-06-28 19:45:00,0.0,0.0,0.0
26000,2018-06-28 20:00:00,0.0,0.0,0.0
26001,2018-06-28 20:15:00,0.0,0.0,0.0
26002,2018-06-28 20:30:00,0.0,0.0,0.0
26003,2018-06-28 20:45:00,0.0,0.0,0.0
26004,2018-06-28 21:00:00,0.0,0.0,0.0
26005,2018-06-28 21:15:00,0.0,0.0,0.0
26006,2018-06-28 21:30:00,0.0,0.0,0.0
26007,2018-06-28 21:45:00,0.0,0.0,0.0
26008,2018-06-28 22:00:00,0.0,0.0,0.0
26009,2018-06-28 22:15:00,0.0,0.0,0.0
26010,2018-06-28 22:30:00,0.0,0.0,0.0
26011,2018-06-28 22:45:00,0.0,0.0,0.0
26012,2018-06-28 23:00:00,0.0,0.0,0.0
26013,2018-06-28 23:15:00,0.0,0.0,0.0
26014,2018-06-28 23:30:00,0.0,0.0,0.0
26015,2018-06-28 23:45:00,0.0,0.0,0.0
26016,2018-06-29 00:00:00,0.0,0.0,0.0
26017,2018-06-29 00:15:00,0.0,0.0,0.0
26018,2018-06-29 00:30:00,0.0,0.0,0.0
26019,2018-06-29 00:45:00,0.0,0.0,0.0
26020,2018-06-29 01:00:00,0.0,0.0,0.0
26021,2018-06-29 01:15:00,0.0,0.0,0.0
26022,2018-06-29 01:30:00,0.0,0.0,0.0
26023,2018-06-29 01:45:00,0.0,0.0,0.0
26024,2018-06-29 02:00:00,0.0,0.0,0.0
26025,2018-06-29 02:15:00,0.0,0.0,0.0
26026,2018-06-29 02:30:00,0.0,0.0,0.0
26027,2018-06-29 02:45:00,0.0,0.0,0.0
26028,2018-06-29 03:00:00,0.0,0.0,0.0
26029,2018-06-29 03:15:00,0.0,0.0,0.0
26030,2018-06-29 03:30:00,0.0,0.0,0.0
26031,2018-06-29 03:45:00,0.0,0.0,0.0
26032,2018-06-29 04:00:00,0.0,0.0,0.0
26033,2018-06-29 04:15:00,0.0,0.0,0.0
26034,2018-06-29 04:30:00,0.0,0.0,0.0
26035,2018-06-29 04:45:00,0.0,0.0,0.0
26036,2018-06-29 05:00:00,0.0,0.0,0.0
26037,2018-06-29 05:15:00,0.0,0.0,0.0
26038,2018-06-29 05:30:00,0.0,0.0,0.0
26039,2018-06-29 05:45:00,0.0,0.0,0.0
26040,2018-06-29 06:00:00,,,0.09
26041,2018-06-29 06:15:00,,,0.09
26042,2018-06-29 06:30:00,,,0.39
26043,2018-06-29 06:45:00,,,1.61
26044,2018-06-29 07:00:00,,,1.66
26045,2018-06-29 07:15:00,,,2.16
26046,2018-06-29 07:30:00,,,0.74
26047,2018-06-29 07:45:00,,,1.26
26048,2018-06-29 08:00:00,,,0.3
26049,2018-06-29 08:15:00,,,0.45
26050,2018-06-29 08:30:00,,,0.75
26051,2018-06-29 08:45:00,,,2.25
26052,2018-06-29 09:00:00,,,3.92
26053,2018-06-29 09:15:00,,,5.67
26054,2018-06-29 09:30:00,,,2.38
26055,2018-06-29 09:45:00,,,2.64
26056,2018-06-29 10:00:00,,,10.59
26057,2018-06-29 10:15:00,,,9.67
26058,2018-06-29 10:30:00,,,10.16
26059,2018-06-29 10:45:00,,,0.0
26060,2018-06-29 11:00:00,,,0.0
26061,2018-06-29 11:15:00,,,0.0
26062,2018-06-29 11:30:00,,,0.0
26063,2018-06-29 11:45:00,,,0.0
26064,2018-06-29 12:00:00,,,0.48
26065,2018-06-29 12:15:00,,,13.1
26066,2018-06-29 12:30:00,,,8.52
26067,2018-06-29 12:45:00,,,12.71
26068,2018-06-29 13:00:00,,,6.79
26069,2018-06-29 13:15:00,,,13.69
26070,2018-06-29 13:30:00,,,11.55
26071,2018-06-29 13:45:00,,,5.96
26072,2018-06-29 14:00:00,,,12.14
26073,2018-06-29 14:15:00,,,13.66
26074,2018-06-29 14:30:00,,,13.73
26075,2018-06-29 14:45:00,,,9.7
26076,2018-06-29 15:00:00,,,12.18
26077,2018-06-29 15:15:00,,,11.59
26078,2018-06-29 15:30:00,,,8.96
26079,2018-06-29 15:45:00,,,6.31
26080,2018-06-29 16:00:00,,,8.11
26081,2018-06-29 16:15:00,,,5.88
26082,2018-06-29 16:30:00,,,1.5625
26083,2018-06-29 16:45:00,,,0.7457142857142857
26084,2018-06-29 17:00:00,,,0.284375
26085,2018-06-29 17:15:00,,,0.16375
26086,2018-06-29 17:30:00,,,0.1475
26087,2018-06-29 17:45:00,,,0.13923076923076924
26088,2018-06-29 18:00:00,0.0,0.0,0.0
26089,2018-06-29 18:15:00,0.0,0.0,0.0
26090,2018-06-29 18:30:00,0.0,0.0,0.0
26091,2018-06-29 18:45:00,0.0,0.0,0.0
26092,2018-06-29 19:00:00,0.0,0.0,0.0
26093,2018-06-29 19:15:00,0.0,0.0,0.0
26094,2018-06-29 19:30:00,0.0,0.0,0.0
26095,2018-06-29 19:45:00,0.0,0.0,0.0
26096,2018-06-29 20:00:00,0.0,0.0,0.0
26097,2018-06-29 20:15:00,0.0,0.0,0.0
26098,2018-06-29 20:30:00,0.0,0.0,0.0
26099,2018-06-29 20:45:00,0.0,0.0,0.0
26100,2018-06-29 21:00:00,0.0,0.0,0.0
26101,2018-06-29 21:15:00,0.0,0.0,0.0
26102,2018-06-29 21:30:00,0.0,0.0,0.0
26103,2018-06-29 21:45:00,0.0,0.0,0.0
26104,2018-06-29 22:00:00,0.0,0.0,0.0
26105,2018-06-29 22:15:00,0.0,0.0,0.0
26106,2018-06-29 22:30:00,0.0,0.0,0.0
26107,2018-06-29 22:45:00,0.0,0.0,0.0
26108,2018-06-29 23:00:00,0.0,0.0,0.0
26109,2018-06-29 23:15:00,0.0,0.0,0.0
26110,2018-06-29 23:30:00,0.0,0.0,0.0
26111,2018-06-29 23:45:00,0.0,0.0,0.0
26112,2018-06-30 00:00:00,0.0,0.0,0.0
26113,2018-06-30 00:15:00,0.0,0.0,0.0
26114,2018-06-30 00:30:00,0.0,0.0,0.0
26115,2018-06-30 00:45:00,0.0,0.0,0.0
26116,2018-06-30 01:00:00,0.0,0.0,0.0
26117,2018-06-30 01:15:00,0.0,0.0,0.0
26118,2018-06-30 01:30:00,0.0,0.0,0.0
26119,2018-06-30 01:45:00,0.0,0.0,0.0
26120,2018-06-30 02:00:00,0.0,0.0,0.0
26121,2018-06-30 02:15:00,0.0,0.0,0.0
26122,2018-06-30 02:30:00,0.0,0.0,0.0
